,Tipo,Ano,Local,Seção,Seção (Nome),Total
1845,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,296
1846,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,13
1847,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
1848,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42
1849,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,91
1850,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10
1851,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,439
1852,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1853,N° de empresas,2015,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,89
1854,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,177
1855,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,136
1856,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
1857,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29
1858,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
1859,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,9
1860,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26
1861,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,890
1862,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,137
1863,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,92
1864,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,39
1865,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,243
1866,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,110
1867,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,88
1868,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,258
1869,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29
1870,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2302
1871,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,72
1872,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,284
1873,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,15
1874,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
1875,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36
1876,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,90
1877,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
1878,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,455
1879,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1880,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1881,N° de empresas,2014,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,90
1882,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,164
1883,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,163
1884,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,7
1885,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,23
1886,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,9
1887,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,30
1888,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,846
1889,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,132
1890,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,72
1891,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,33
1892,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,238
1893,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,99
1894,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,67
1895,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,228
1896,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29
1897,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2276
1898,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,73
1899,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,270
1900,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
1901,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
1902,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26
1903,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,97
1904,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,11
1905,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,441
1906,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1907,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1908,N° de empresas,2013,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,80
1909,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,167
1910,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,184
1911,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
1912,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20
1913,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
1914,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28
1915,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,759
1916,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,97
1917,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,57
1918,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,31
1919,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,214
1920,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,86
1921,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63
1922,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,206
1923,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,23
1924,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2247
1925,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,72
1926,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,265
1927,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
1928,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,9
1929,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20
1930,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,100
1931,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,13
1932,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,409
1933,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
1934,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
1935,N° de empresas,2012,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,72
1936,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,173
1937,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,199
1938,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,7
1939,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,18
1940,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
1941,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,27
1942,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,708
1943,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,88
1944,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,50
1945,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25
1946,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,188
1947,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,71
1948,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,55
1949,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,181
1950,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,23
1951,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2272
1952,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,67
1953,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,257
1954,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,18
1955,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,15
1956,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
1957,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,113
1958,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,16
1959,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,386
1960,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
1961,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
1962,N° de empresas,2011,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,59
1963,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,171
1964,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,191
1965,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10
1966,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24
1967,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
1968,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24
1969,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,641
1970,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63
1971,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,43
1972,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20
1973,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,146
1974,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,54
1975,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,46
1976,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,170
1977,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,21
1978,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2161
1979,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,66
1980,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,245
1981,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,16
1982,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
1983,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,9
1984,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,138
1985,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
1986,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,339
1987,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
1988,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
1989,N° de empresas,2010,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36
1990,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,163
1991,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,174
1992,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
1993,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,19
1994,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
1995,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
1996,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25
1997,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,607
1998,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42
1999,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40
2000,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,18
2001,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,101
2002,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49
2003,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40
2004,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,178
2005,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24
2006,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2025
2007,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,68
2008,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,218
2009,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,13
2010,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
2011,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12
2012,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,131
2013,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,11
2014,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,277
2015,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
2016,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
2017,N° de empresas,2009,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25
4764,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,93
4765,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42
4766,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49
4767,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28
4768,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,14
4769,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,18
4770,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49
4771,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,16
4772,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
4773,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,45
4774,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,81
4775,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
4776,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,242
4777,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10
4778,N° de empresas,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
