,Tipo,Ano,Local,Seção,Seção (Nome),Total
6122,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
6123,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,11
6124,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
6125,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,161
6126,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24
6127,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,94
6128,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,31
6129,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,401
6130,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4014
6131,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,178
6132,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63
6133,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
6134,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,155
6135,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,153
6136,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29
6137,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20
6138,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
6139,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,677
6140,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,151
6141,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,181
6142,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58
6143,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,74
6144,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,540
6145,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,22
6146,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,75
6147,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
6148,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25
6149,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,14
6150,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
6151,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,97
6152,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
6153,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
6154,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,203
6155,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28
6156,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,94
6157,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,200
6158,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,261
6159,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70
6160,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,67
6161,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5591
6162,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,422
6163,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,116
6164,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,27
6165,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,115
6166,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,82
6167,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,426
6168,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,675
6169,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,117
6170,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49
6171,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58
6172,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,60
6173,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,32
6174,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,177
6175,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,695
6176,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,487
6177,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,883
6178,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,44
6179,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4
6180,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,260
6181,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,295
6182,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3910
6183,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,109
6184,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,54
6185,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
6186,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,331
6187,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,116
6188,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,55
6189,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,350
6190,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40
6191,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
6192,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,139
6193,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2042
6194,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,380
6195,N° de funcionários,2020,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,172
6196,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,124
6197,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63
6198,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70
6199,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70
6200,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,200
6201,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36
6202,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,186
6203,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
6204,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0
6205,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,68
6206,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,191
6207,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,7
6208,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3145
6209,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,35
6210,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10
6211,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,362
6212,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
6213,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,612
6214,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,69
6215,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,326
6216,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,527
6217,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26
6218,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1616
6219,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,15
6220,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,108
6221,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,561
6222,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,296
6223,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,397
6224,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42
6225,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,22
6226,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,108
6227,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1746
6228,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28
6229,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,88
6230,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,14
6231,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,81
6232,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63
6233,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10
6234,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
6235,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,134
6236,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,21
6237,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,87
6238,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,41
6239,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,377
6240,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3823
6241,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,195
6242,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,69
6243,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,19
6244,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,82
6245,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,133
6246,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
6247,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17
6248,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
6249,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,577
6250,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,138
6251,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,149
6252,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,75
6253,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,78
6254,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,535
6255,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20
6256,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,144
6257,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5
6258,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,21
6259,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,98
6260,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
6261,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,79
6262,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,6
6263,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3
6264,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,234
6265,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,33
6266,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58
6267,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,236
6268,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,270
6269,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,117
6270,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,60
6271,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5483
6272,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,372
6273,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,88
6274,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,19
6275,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,138
6276,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,91
6277,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,406
6278,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,652
6279,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,84
6280,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70
6281,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,71
6282,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,65
6283,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,30
6284,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,44
6285,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,683
6286,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,477
6287,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,816
6288,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,53
6289,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1
6290,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,244
6291,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,294
6292,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3751
6293,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,109
6294,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,62
6295,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0
6296,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,314
6297,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,52
6298,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,87
6299,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,322
6300,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,16
6301,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2
6302,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,127
6303,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2077
6304,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,388
6305,N° de funcionários,2019,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,173
6306,N° de funcionários,2018,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,93
6307,N° de funcionários,2018,Mato Grosso,G,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,53
